model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,alckmim,fake,2.8786198316276373e-32,2.8786198316276373e-32,1
GradientBoosting,algum,fake,0.005442716754835543,0.005442716754835543,1
GradientBoosting,algum,real,-0.004247625373881123,0.004247625373881123,4
GradientBoosting,alguém,fake,0.0008542518393770987,0.0008542518393770987,1
GradientBoosting,alguém,real,-0.0023146578948152027,0.0023146578948152027,4
GradientBoosting,alkmin,real,-0.00035999511625170466,0.00035999511625170466,1
GradientBoosting,almoço,real,0.0,0.0,1
GradientBoosting,alok,real,-0.0013652653604200428,0.0013652653604200428,1
GradientBoosting,alto,real,-0.023785897339268097,0.023785897339268097,1
GradientBoosting,aluno,fake,7.970992714858843e-06,7.970992714858843e-06,1
GradientBoosting,amar,fake,0.0009100734593912778,0.0009100734593912778,2
GradientBoosting,americano,fake,0.1317309002952994,0.1317309002952994,3
GradientBoosting,amigo,fake,0.0013972479746405422,0.0013972479746405422,1
GradientBoosting,amigo,real,-0.0002105500293912135,0.0002105500293912135,2
GradientBoosting,amizade,real,-0.0006951182934917938,0.0006951182934917938,1
GradientBoosting,aniversário,fake,0.0003576329086026706,0.0003576329086026706,1
GradientBoosting,ano,fake,5.416703602662115e-07,5.416703602662115e-07,1
GradientBoosting,ano,real,-0.0014452443011439282,0.0014452443011439282,1
GradientBoosting,antes,real,-0.02815236910623944,0.02815236910623944,1
GradientBoosting,anular,real,-3.949422794239797e-07,3.949422794239797e-07,1
GradientBoosting,anônimo,fake,1.1036713924489624e-30,1.1036713924489624e-30,1
GradientBoosting,anúncio,real,-0.00012086106684801915,0.00012086106684801915,1
GradientBoosting,aparecer,fake,0.007659142356801878,0.007659142356801878,1
GradientBoosting,aparelhamento,real,-0.0008475738721683639,0.0008475738721683639,1
GradientBoosting,apenas,fake,0.08406318462474387,0.08406318462474387,1
GradientBoosting,apoiador,real,-0.03231892515078061,0.03231892515078061,2
GradientBoosting,apoio,real,-0.13177611579239135,0.13177611579239135,4
GradientBoosting,apontar,real,-1.1607482512803304e-05,1.1607482512803304e-05,1
GradientBoosting,aprender,real,-3.5145328549463104e-05,3.5145328549463104e-05,1
GradientBoosting,apresentar,real,-0.0037232062831183865,0.0037232062831183865,1
GradientBoosting,após,real,-0.03262493690776372,0.03262493690776372,2
GradientBoosting,aqui,real,-0.06922442396710306,0.06922442396710306,1
GradientBoosting,arma,real,-0.007309285646925142,0.007309285646925142,1
GradientBoosting,armado,real,0.0,0.0,1
GradientBoosting,arodear,fake,5.9267177546885424e-05,5.9267177546885424e-05,1
GradientBoosting,arquivo,fake,0.0024218294196802262,0.0024218294196802262,1
GradientBoosting,artista,fake,0.03900640079757584,0.03900640079757584,1
GradientBoosting,assaltar,fake,3.7374793331746463e-32,3.7374793331746463e-32,1
GradientBoosting,assalto,fake,0.009453183563848354,0.009453183563848354,1
GradientBoosting,assassinar,real,-0.000997423783241681,0.000997423783241681,1
GradientBoosting,assembleia,fake,5.113443556934145e-06,5.113443556934145e-06,1
GradientBoosting,assim,real,-0.08183303588533,0.08183303588533,1
GradientBoosting,assistar,fake,0.0007029868750541514,0.0007029868750541514,1
GradientBoosting,assistir,real,-0.0027001261868375838,0.0027001261868375838,1
GradientBoosting,associar,fake,0.001050179449059538,0.001050179449059538,1
GradientBoosting,atacar,fake,0.05152770365567029,0.05152770365567029,1
GradientBoosting,atenciosamente,fake,3.3628127784464892e-31,3.3628127784464892e-31,1
GradientBoosting,atentado,fake,0.00418693319100127,0.00418693319100127,3
GradientBoosting,atentado,real,-0.03551516202817887,0.03551516202817887,1
GradientBoosting,atentar,real,-0.0007834172178374309,0.0007834172178374309,1
GradientBoosting,atenção,fake,0.057121019040866416,0.057121019040866416,11
GradientBoosting,ator,real,0.0,0.0,1
GradientBoosting,até,real,-0.01209703382767823,0.01209703382767823,1
GradientBoosting,auditoria,fake,0.00038983066114198564,0.00038983066114198564,1
GradientBoosting,aula,fake,3.004515696320058e-05,3.004515696320058e-05,1
GradientBoosting,avançar,real,-0.0048283349821766994,0.0048283349821766994,1
GradientBoosting,aviso,real,0.0,0.0,1
GradientBoosting,ação,real,-0.04499962524345304,0.04499962524345304,1
GradientBoosting,b,real,-0.001145198301211934,0.001145198301211934,1
GradientBoosting,badalar,real,-0.00024289554106537544,0.00024289554106537544,1
GradientBoosting,baixo,real,0.0,0.0,1
GradientBoosting,bancar,fake,5.926606174129142e-32,5.926606174129142e-32,1
GradientBoosting,bancário,fake,3.12318408636609e-32,3.12318408636609e-32,1
GradientBoosting,bandido,fake,0.0406960590042531,0.0406960590042531,1
GradientBoosting,barra,real,-8.190062850437487e-06,8.190062850437487e-06,1
GradientBoosting,barrer,fake,5.77978260459866e-32,5.77978260459866e-32,1
GradientBoosting,bastar,real,-0.01028650205714192,0.01028650205714192,1
GradientBoosting,beijar,real,-0.0003442422386194449,0.0003442422386194449,1
GradientBoosting,bem,fake,0.0006118345569155117,0.0006118345569155117,2
GradientBoosting,bem,real,-0.0009978343220842574,0.0009978343220842574,1
GradientBoosting,benicio,real,0.0,0.0,1
GradientBoosting,bento,fake,0.0011396257700922276,0.0011396257700922276,1
GradientBoosting,bicho,fake,7.01440106272508e-32,7.01440106272508e-32,1
GradientBoosting,bilhão,fake,2.0344028000774374e-06,2.0344028000774374e-06,1
GradientBoosting,bloquear,fake,0.0041241735414435585,0.0041241735414435585,2
GradientBoosting,boa,fake,0.013350367227303477,0.013350367227303477,1
GradientBoosting,bolsonariano,fake,0.00010692461427950295,0.00010692461427950295,1
GradientBoosting,bolsonaro,real,-0.05819195497932853,0.05819195497932854,31
GradientBoosting,bom,real,-0.05046032572773713,0.05046032572773713,12
GradientBoosting,bomba,fake,1.7430469044355508e-31,1.7430469044355508e-31,1
GradientBoosting,bonner,fake,4.380932407144273e-05,4.380932407144273e-05,1
GradientBoosting,bor,fake,0.0009413222003528039,0.0009413222003528039,2
GradientBoosting,brasil,fake,0.0001896533145669063,0.0001896533145669063,1
GradientBoosting,brasileiro,fake,0.015094486329697638,0.015094486329697634,5
GradientBoosting,brasileiro,real,-0.009119315461872918,0.009119315461872918,1
GradientBoosting,brutalmente,fake,1.8254442895613236e-06,1.8254442895613236e-06,1
GradientBoosting,cabo,real,-0.0061049776346764825,0.0061049776346764825,2
GradientBoosting,cada,fake,3.713493785147017e-32,3.713493785147017e-32,1
GradientBoosting,cada,real,-0.02098888073432174,0.02098888073432174,1
GradientBoosting,cair,fake,0.014247683713164887,0.014247683713164887,1
GradientBoosting,calmo,fake,7.939814566059187e-33,7.939814566059187e-33,1
GradientBoosting,caminho,real,-0.0041954077797705085,0.0041954077797705085,1
GradientBoosting,camisa,fake,0.00015604719603483616,0.00015604719603483616,1
GradientBoosting,camisa,real,-0.016869259040778985,0.016869259040778985,1
GradientBoosting,camisetas,fake,0.00012004464873394833,0.00012004464873394833,1
GradientBoosting,campanha,real,-0.07080244531686204,0.07080244531686206,6
GradientBoosting,canal,fake,2.500405958570336e-32,2.500405958570336e-32,2
GradientBoosting,candidata,real,-0.00467099283428037,0.00467099283428037,1
GradientBoosting,candidato,real,-0.0633222679998159,0.0633222679998159,9
GradientBoosting,candidatura,fake,2.9953158562878504e-32,2.9953158562878504e-32,1
GradientBoosting,candidaturo,real,-0.0004348220002834547,0.0004348220002834547,1
GradientBoosting,carar,fake,1.7430469044355508e-31,1.7430469044355508e-31,1
GradientBoosting,carente,real,-0.00098419626008186,0.00098419626008186,1
GradientBoosting,carreater,fake,0.022967635920017437,0.022967635920017437,1
GradientBoosting,carreato,real,-0.11085278546230147,0.11085278546230147,1
GradientBoosting,carro,real,-0.016677758292015933,0.016677758292015933,1
GradientBoosting,carta,fake,0.006831744918517048,0.006831744918517048,1
GradientBoosting,casa,fake,0.017681874708907776,0.017681874708907776,2
GradientBoosting,caso,fake,0.03443503535350412,0.03443503535350412,3
GradientBoosting,cassação,real,-0.000540387838129835,0.000540387838129835,2
GradientBoosting,causo,fake,0.006495983607366113,0.006495983607366113,1
GradientBoosting,caviar,real,-3.892858925522022e-05,3.892858925522022e-05,1
GradientBoosting,ce,fake,7.940756869715808e-05,7.940756869715808e-05,1
GradientBoosting,cel,real,-0.006922467965030196,0.006922467965030196,1
GradientBoosting,celebridade,real,-0.002875755334449031,0.002875755334449031,1
GradientBoosting,celular,real,-0.016294688831384806,0.016294688831384806,1
GradientBoosting,cena,fake,1.4361801461819372e-30,1.4361801461819372e-30,1
GradientBoosting,centavo,real,-0.0003748528265958403,0.0003748528265958403,1
GradientBoosting,certeza,real,-0.005949576156482576,0.005949576156482576,1
GradientBoosting,certo,real,-0.007709299586859862,0.007709299586859862,1
GradientBoosting,chamar,real,-0.08484597575295988,0.08484597575295988,1
GradientBoosting,che,real,0.0,0.0,1
GradientBoosting,chefe,fake,0.0032895836925200027,0.0032895836925200027,1
GradientBoosting,chegar,fake,5.0728272061273545e-06,5.0728272061273545e-06,1
GradientBoosting,chegar,real,-0.013766342188724365,0.013766342188724365,5
GradientBoosting,cidade,fake,9.012718580083166e-05,9.012718580083166e-05,2
GradientBoosting,cidade,real,0.0,0.0,1
GradientBoosting,cidadão,real,0.0,0.0,1
GradientBoosting,cimento,real,0.0,0.0,1
GradientBoosting,ciro,fake,0.04882525603681709,0.04882525603681709,3
GradientBoosting,civil,real,-0.019161840201475072,0.019161840201475072,1
GradientBoosting,claramente,fake,0.008857267216678762,0.008857267216678762,1
GradientBoosting,cm,real,0.0,0.0,1
GradientBoosting,coisa,fake,0.0031180770201445196,0.0031180770201445196,3
GradientBoosting,colaborador,real,0.0,0.0,1
GradientBoosting,colhir,real,-1.4079999585008948e-05,1.4079999585008948e-05,1
GradientBoosting,colocar,real,-0.09123753284638696,0.09123753284638696,3
GradientBoosting,coloquem,real,-0.00231269546982719,0.00231269546982719,1
GradientBoosting,com,real,-0.00025386525820042137,0.00025386525820042137,1
GradientBoosting,comando,fake,0.0028511068273028625,0.0028511068273028625,1
GradientBoosting,combater,fake,3.669680528652787e-33,3.669680528652787e-33,1
GradientBoosting,comentário,real,-0.010702125699858655,0.010702125699858655,1
GradientBoosting,cometer,fake,0.04618781286772458,0.04618781286772458,1
GradientBoosting,começar,real,-0.10202870248088586,0.10202870248088587,6
GradientBoosting,comigo,fake,1.1656997046408624e-05,1.1656997046408624e-05,1
GradientBoosting,como,real,-0.03243579672221368,0.03243579672221368,1
GradientBoosting,compartilhem,fake,0.07491064140026796,0.07491064140026794,4
GradientBoosting,comprar,fake,6.04618853575429e-06,6.04618853575429e-06,1
GradientBoosting,comprar,real,-0.021282181760573702,0.021282181760573702,1
GradientBoosting,compre,fake,0.00011696338094270126,0.00011696338094270126,1
GradientBoosting,comprovante,fake,0.005478790165251036,0.005478790165251036,1
GradientBoosting,comunicado,real,-0.00037579842415952044,0.00037579842415952044,1
GradientBoosting,comunista,fake,0.029908348940764367,0.029908348940764367,4
GradientBoosting,confirmar,fake,3.936631466209613e-05,3.936631466209613e-05,1
GradientBoosting,conhece,real,-0.0009637626089663085,0.0009637626089663085,1
GradientBoosting,conhecer,real,-0.007041221021880911,0.007041221021880911,2
GradientBoosting,conquistar,real,-0.0008929005337302249,0.0008929005337302249,1
GradientBoosting,conseguir,real,-0.0026497380882477273,0.0026497380882477273,1
GradientBoosting,conta,real,-5.29071779611123e-06,5.29071779611123e-06,1
GradientBoosting,contar,fake,0.05709512619799506,0.05709512619799506,1
GradientBoosting,contato,real,-0.012320968962216131,0.012320968962216131,2
GradientBoosting,continuar,real,-0.052250112377999126,0.052250112377999126,1
GradientBoosting,contra,fake,0.0003363763244986891,0.0003363763244986891,2
GradientBoosting,contra,real,-0.02455129163116117,0.02455129163116117,1
GradientBoosting,contrato,fake,4.193178334864242e-06,4.193178334864242e-06,1
GradientBoosting,controlar,real,0.0,0.0,1
GradientBoosting,convite,fake,0.014173085455799326,0.014173085455799326,1
GradientBoosting,copie,fake,0.0013442055304726016,0.0013442055304726016,1
GradientBoosting,coração,fake,1.113350099919717e-05,1.113350099919717e-05,1
GradientBoosting,coronel,real,-0.009395793913989443,0.009395793913989443,1
GradientBoosting,corpus,real,-0.0008528651123818,0.0008528651123818,1
GradientBoosting,corrente,real,-0.00017072748082968932,0.00017072748082968932,1
GradientBoosting,corretor,real,-3.791047807809864e-07,3.791047807809864e-07,1
GradientBoosting,corrupto,real,-0.006765164715568126,0.006765164715568126,1
GradientBoosting,cortar,fake,1.870107433035561e-06,1.870107433035561e-06,1
GradientBoosting,criar,real,-0.0009214062003843677,0.0009214062003843677,2
GradientBoosting,criei,real,-0.001441839865328953,0.001441839865328953,1
GradientBoosting,criminal,real,-0.018709597528812412,0.018709597528812412,1
GradientBoosting,criminoso,fake,0.025453670995508253,0.025453670995508253,1
GradientBoosting,cristão,fake,0.05409460377935141,0.05409460377935141,1
GradientBoosting,cubano,real,0.0,0.0,1
GradientBoosting,cuidado,real,-0.046860127076174166,0.046860127076174166,2
GradientBoosting,cuidar,real,-1.0145078181199352e-32,1.0145078181199352e-32,2
GradientBoosting,cupertino,real,-3.9806045037495764e-05,3.9806045037495764e-05,1
GradientBoosting,curioso,fake,1.7430469044355508e-31,1.7430469044355508e-31,1
GradientBoosting,cusper,real,-4.596579977515064e-06,4.596579977515064e-06,1
GradientBoosting,d,fake,0.0016980859480784894,0.0016980859480784894,1
GradientBoosting,daciolo,fake,0.0004854853338198311,0.0004854853338198311,1
GradientBoosting,dado,fake,0.08794229036004865,0.08794229036004865,1
GradientBoosting,daniela,real,-0.0002711827595590552,0.0002711827595590552,1
GradientBoosting,dar,fake,2.822210866320587e-32,2.822210866320587e-32,1
GradientBoosting,dar,real,-0.005480654859055828,0.005480654859055828,2
GradientBoosting,darciolo,fake,0.0017334242147573633,0.0017334242147573633,1
GradientBoosting,datafolhar,fake,0.01993697767184017,0.01993697767184017,1
GradientBoosting,de,fake,0.018292939739577366,0.018292939739577366,6
GradientBoosting,de,real,-0.031395091937046614,0.031395091937046614,1
GradientBoosting,deathrash,fake,1.7430469044355508e-31,1.7430469044355508e-31,1
GradientBoosting,debandar,fake,0.006859371509866311,0.006859371509866311,1
GradientBoosting,debate,fake,0.01695243240688748,0.01695243240688748,1
GradientBoosting,debate,real,-0.0011092681064163257,0.0011092681064163257,1
GradientBoosting,debater,real,-0.003415425827632033,0.003415425827632033,1
GradientBoosting,declarar,real,-0.0004947014111033342,0.0004947014111033342,1
GradientBoosting,deferir,real,-0.0016409106576759267,0.0016409106576759267,1
GradientBoosting,deixar,fake,0.0005382551029698798,0.0005382551029698798,1
GradientBoosting,del,real,0.0,0.0,1
GradientBoosting,democrata,fake,5.14323307971765e-05,5.14323307971765e-05,1
GradientBoosting,demonstrar,fake,7.27875446665398e-32,7.27875446665398e-32,1
GradientBoosting,denunciar,fake,0.010597343960226564,0.010597343960226564,2
GradientBoosting,deputado,fake,0.007562380837954949,0.007562380837954949,1
GradientBoosting,deputado,real,-0.07673135802249365,0.07673135802249363,6
GradientBoosting,desafio,fake,0.11867476822043688,0.11867476822043688,1
GradientBoosting,desde,fake,4.108670111658189e-06,4.108670111658189e-06,1
GradientBoosting,desenvolver,real,-0.0004434146337402277,0.0004434146337402277,1
GradientBoosting,desisperar,fake,2.3047289548911694e-05,2.3047289548911694e-05,1
GradientBoosting,desliguer,fake,0.0001182917482905298,0.0001182917482905298,1
GradientBoosting,destruição,fake,0.12494531774490407,0.12494531774490407,1
GradientBoosting,determinação,fake,3.864073953288837e-05,3.864073953288837e-05,1
GradientBoosting,deus,real,-0.02335454820141214,0.02335454820141214,2
GradientBoosting,dever,fake,2.558837420500443e-32,2.558837420500443e-32,1
GradientBoosting,dever,real,-0.06230200388673272,0.06230200388673272,2
GradientBoosting,dia,real,-0.10947572380280164,0.10947572380280164,10
GradientBoosting,diaaaaaa,fake,0.020518794653574386,0.020518794653574386,1
GradientBoosting,diferente,real,-1.852604356969016e-33,1.852604356969016e-33,1
GradientBoosting,difícil,real,-2.1553866046673737e-06,2.1553866046673737e-06,1
GradientBoosting,dilmar,real,-0.06180855496635544,0.06180855496635544,1
GradientBoosting,direita,real,-0.018354896956502373,0.018354896956502373,1
GradientBoosting,direito,real,-0.007079899637024593,0.007079899637024593,3
GradientBoosting,diretório,real,-3.532590549196007e-05,3.532590549196007e-05,1
GradientBoosting,discurso,fake,2.6478498121138096e-06,2.6478498121138096e-06,1
GradientBoosting,dislike,fake,0.003966600399377207,0.003966600399377207,1
GradientBoosting,disposto,fake,0.00591053479319716,0.00591053479319716,1
GradientBoosting,disser,fake,7.784454070308108e-33,7.784454070308108e-33,1
GradientBoosting,ditadura,fake,6.179182650215355e-05,6.179182650215355e-05,1
GradientBoosting,ditadurar,fake,0.0022217578227308305,0.0022217578227308305,1
GradientBoosting,ditaduro,fake,0.0006760052521567961,0.0006760052521567961,1
GradientBoosting,divulgar,fake,0.017554418992413386,0.017554418992413386,2
GradientBoosting,divulgar,real,-0.016921752617951046,0.016921752617951046,2
GradientBoosting,divulguir,real,-0.00012924467359740137,0.00012924467359740137,1
GradientBoosting,dizer,real,-0.034176304367744756,0.034176304367744756,9
GradientBoosting,dj,real,-0.004329273397510431,0.004329273397510431,1
GradientBoosting,dodge,fake,8.771777401095197e-32,8.771777401095197e-32,1
GradientBoosting,dois,fake,0.002947283454120069,0.002947283454120069,2
GradientBoosting,dois,real,-0.002629628085316432,0.002629628085316432,2
GradientBoosting,dominação,fake,0.008416369578991889,0.008416369578991889,1
GradientBoosting,domingo,fake,0.003413952930767312,0.003413952930767312,1
GradientBoosting,dps,fake,0.0005098086546712774,0.0005098086546712774,1
GradientBoosting,dúvida,real,-0.01082959636957561,0.01082959636957561,1
GradientBoosting,e,fake,0.00011651724928504273,0.00011651724928504273,1
GradientBoosting,e,real,-5.549388975261226e-07,5.549388975261226e-07,2
GradientBoosting,eduardo,fake,0.012302176019423766,0.012302176019423766,1
GradientBoosting,eduardo,real,-0.006580601249473091,0.006580601249473091,1
GradientBoosting,ele,fake,0.010054837892352073,0.010054837892352073,1
GradientBoosting,ele,real,-0.005963269838635991,0.005963269838635991,1
GradientBoosting,eleger,fake,0.13628058412737126,0.13628058412737126,1
GradientBoosting,eleitor,fake,0.002990521950581359,0.002990521950581359,2
GradientBoosting,eleitor,real,-0.04387943097760761,0.04387943097760761,3
GradientBoosting,eleitorado,real,0.0,0.0,1
GradientBoosting,eleitoral,fake,0.1415064246550038,0.1415064246550038,1
GradientBoosting,eleição,fake,3.75419402887776e-35,3.75419402887776e-35,1
GradientBoosting,eleição,real,-0.010172770561068948,0.010172770561068948,4
GradientBoosting,elemento,real,-1.3486993095082737e-05,1.3486993095082737e-05,1
