model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
GradientBoosting,imagem,real,-0.2167938532024055,0.2167938532024055,1
GradientBoosting,imaginar,fake,0.00022473127046386725,0.00022473127046386725,1
GradientBoosting,importante,real,-0.008769569896564425,0.008769569896564425,1
GradientBoosting,importontes,real,-0.006990926483426429,0.006990926483426429,1
GradientBoosting,impresso,real,-3.9369819661152945e-06,3.9369819661152945e-06,1
GradientBoosting,impugnação,real,-6.522699428605762e-05,6.522699428605762e-05,1
GradientBoosting,impulsionamento,fake,0.009981497350848245,0.009981497350848245,1
GradientBoosting,imóvel,real,-0.024615167029704586,0.024615167029704586,1
GradientBoosting,inauguração,real,-3.8694679631990637e-32,3.8694679631990637e-32,1
GradientBoosting,inclusive,real,-0.001956862449249409,0.001956862449249409,1
GradientBoosting,incrível,real,0.0,0.0,1
GradientBoosting,indireto,fake,0.0011444673263465732,0.0011444673263465732,1
GradientBoosting,industr,fake,1.3478271096888008e-05,1.3478271096888008e-05,1
GradientBoosting,infiltrar,real,-0.010062585386244573,0.010062585386244573,1
GradientBoosting,informar,fake,2.441155398430673e-06,2.441155398430673e-06,1
GradientBoosting,informar,real,-0.01229924474759119,0.01229924474759119,1
GradientBoosting,informoções,real,-0.002374133536572868,0.002374133536572868,1
GradientBoosting,inscrito,fake,0.0008819147278887881,0.0008819147278887881,2
GradientBoosting,instante,real,-0.0015671527283780931,0.0015671527283780931,1
GradientBoosting,instituição,real,-0.007198546398751029,0.007198546398751029,1
GradientBoosting,inteligência,fake,6.2596778235898035e-06,6.2596778235898035e-06,1
GradientBoosting,interpretar,fake,0.0011051428615734293,0.0011051428615734293,1
GradientBoosting,ip,real,-0.0006826864376586905,0.0006826864376586905,1
GradientBoosting,ir,fake,0.07066464518822622,0.07066464518822622,1
GradientBoosting,ir,real,-0.028866152877098414,0.028866152877098414,13
GradientBoosting,irmão,real,-2.765889223735395e-06,2.765889223735395e-06,1
GradientBoosting,irresponsável,real,-0.0005572845677963799,0.0005572845677963799,1
GradientBoosting,isso,real,-0.0447583185520775,0.0447583185520775,2
GradientBoosting,jair,fake,1.1343434263461313e-05,1.1343434263461313e-05,2
GradientBoosting,jair,real,-0.05732468356203656,0.05732468356203656,9
GradientBoosting,janeirer,real,-8.867979365508697e-07,8.867979365508697e-07,2
GradientBoosting,jn,real,-0.00020878103710872598,0.00020878103710872598,1
GradientBoosting,jo,fake,1.5203000623725653e-32,1.5203000623725653e-32,1
GradientBoosting,jogar,fake,0.00017687864724227914,0.00017687864724227914,1
GradientBoosting,joice,fake,2.5849566552156815e-05,2.5849566552156815e-05,1
GradientBoosting,jomois,real,-0.01761336701504351,0.01761336701504351,1
GradientBoosting,jornal,real,-0.0077426375714492205,0.0077426375714492205,1
GradientBoosting,jornaldacidadeonline,real,-0.01653503977238055,0.01653503977238055,1
GradientBoosting,jornalismo,real,-0.013761469940044667,0.013761469940044667,1
GradientBoosting,joãozinho,real,-0.00020406163045165655,0.00020406163045165655,1
GradientBoosting,judiciário,real,-0.010320014684962964,0.010320014684962964,1
GradientBoosting,junto,real,-0.004205458917437142,0.004205458917437142,2
GradientBoosting,justiço,real,-0.002099312336534283,0.002099312336534283,1
GradientBoosting,juíza,real,-0.012473237871848017,0.012473237871848017,1
GradientBoosting,já,fake,9.356134208745323e-05,9.356134208745323e-05,1
GradientBoosting,kit,fake,0.026541550257689617,0.026541550257689617,2
GradientBoosting,kkk,real,-0.08353176361105268,0.08353176361105268,1
GradientBoosting,lade,real,-0.00025439004466157355,0.00025439004466157355,1
GradientBoosting,lado,real,-0.07421075710826067,0.07421075710826067,2
GradientBoosting,lançar,fake,0.03190306611698375,0.03190306611698375,1
GradientBoosting,lei,real,-0.06122805001336301,0.06122805001336301,1
GradientBoosting,lenhar,fake,0.018366039587626736,0.018366039587626736,1
GradientBoosting,levar,real,-0.07315361761934253,0.07315361761934253,2
GradientBoosting,liberal,real,-0.0010200807503302565,0.0010200807503302565,1
GradientBoosting,liberação,real,-0.009572852567427074,0.009572852567427074,1
GradientBoosting,liguei,real,-1.3562040310792739e-05,1.3562040310792739e-05,1
GradientBoosting,linkr,real,-0.01954600571835257,0.01954600571835257,4
GradientBoosting,livre,fake,0.041700829663097856,0.041700829663097856,1
GradientBoosting,local,real,0.0,0.0,1
GradientBoosting,luciano,real,-0.0019515247827159839,0.0019515247827159839,1
GradientBoosting,lulo,real,-0.013954669001126619,0.013954669001126619,1
GradientBoosting,lulopetismo,real,-0.00024473174842222213,0.00024473174842222213,1
GradientBoosting,luto,real,-0.06097194994330465,0.06097194994330465,1
